,Unnamed: 0.1,Unnamed: 0,Year,Team,Series,Age,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
0,0,0,2022,KT,준플,24,P,1,0,1,0,0,0,0,0,0,0,1.1,1,1,1.0,7,3,0,0,0,0,0,0,1,0,0,0,6.75,6.75,,1.87,2.25,
