,날짜,경기타입,홈경기,상대,승패,결과,타순,Pos.,GS,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,NP,avLI,RE24,WPA
0,2019-06-13,SS,1,키움,승리, 1:3,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.68,-0.43,-0.023
1,2019-06-14,SS,0,SK,패배, 3:7,1,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,0.04,-0.10,-0.001
2,2019-06-15,SS,0,SK,패배, 0:4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
3,2019-06-18,SS,0,두산,패배, 7:10,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.39,0.14,0.001
4,2019-06-19,SS,0,두산,패배, 0:1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,2.31,0.15,0.031
5,2019-06-20,SS,0,두산,패배, 2:14,2,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,7,0.34,-0.42,-0.017
6,2019-06-22,SS,0,KT,승리, 7:6,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
7,2019-06-23,SS,0,KT,패배, 2:4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
8,2019-06-25,SS,1,한화,패배, 14:3,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.02,0.15,0.000
9,2019-06-27,SS,1,한화,승리, 5:10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
10,2019-09-03,SS,0,SK,패배, 1:8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
11,2019-09-05,SS,1,한화,패배, 3:0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
12,2019-09-06,SS,1,한화,승리, 0:4,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.05,0.14,0.001
13,2019-09-07,SS,0,삼성,승리, 8:2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
14,2019-09-08,SS,0,삼성,패배, 4:9,7,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
15,2019-09-14,SS,1,삼성,승리, 1:7,4,10,0,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,4,0.03,1.14,0.003
16,2019-09-15,SS,1,삼성,승리, 1:6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,0,0.17,0.24,0.004
17,2019-09-19,SS,1,LG,승리, 3:5,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,0,,,
18,2019-09-24,SS,1,두산,패배, 7:7,7,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,0,3.05,0.24,0.029
19,2019-09-25,SS,1,한화,패배, 3:2,1,8,1,3,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.286,0.286,0.429,0.715,12,1.61,-0.28,-0.052
20,2019-09-26,SS,1,한화,패배, 4:2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.286,0.429,0.715,0,,,
21,2019-09-27,SS,0,LG,승리, 3:0,6,8,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.375,0.375,0.500,0.875,2,0.68,0.10,0.014
22,2019-09-28,SS,0,KT,패배, 2:5,7,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.375,0.444,0.500,0.944,8,0.47,0.10,0.013
23,2019-10-01,SS,0,두산,패배, 5:6,8,8,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.444,0.500,0.556,1.056,1,1.82,0.24,0.070
24,2021-05-01,SS,1,키움,패배, 13:9,9,8,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,19,0.57,-0.52,0.072
25,2021-05-08,SS,0,KT,승리, 5:4,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,1.80,0.12,0.027
26,2021-05-09,SS,0,KT,패배, 5:9,5,8,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.250,1,0.03,0.71,0.002
27,2021-05-09,SS,0,KT,승리, 16:11,2,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3,0.10,-1.40,-0.005
28,2021-05-13,SS,0,한화,승리, 4:2,9,8,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.091,0.091,0.091,0.182,13,1.49,-0.38,-0.008
29,2021-05-14,SS,1,KIA,승리, 2:5,9,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.077,0.077,0.077,0.154,6,1.55,-1.11,-0.130
30,2021-05-15,SS,1,KIA,승리, 3:7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.077,0.077,0.154,0,,,
31,2021-05-18,SS,0,LG,패배, 0:1,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.077,0.077,0.154,0,2.05,0.12,0.024
32,2021-05-19,SS,0,LG,패배, 5:6,7,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.077,0.077,0.077,0.154,0,3.04,-0.48,-0.104
33,2021-05-20,SS,0,LG,승리, 11:1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.077,0.077,0.154,0,,,
34,2021-08-26,SS,1,두산,패배, 7:0,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.071,0.071,0.142,3,0.17,-0.37,-0.004
35,2021-08-26,SS,1,두산,패배, 5:3,1,7,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.056,0.056,0.056,0.112,18,1.57,-1.69,-0.186
36,2021-09-01,SS,0,SSG,승리, 9:2,2,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.053,0.053,0.053,0.106,4,0.00,-0.19,0.000
37,2021-09-02,SS,0,LG,패배, 0:5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.053,0.053,0.106,0,,,
38,2021-09-03,SS,0,LG,승리, 5:2,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.053,0.053,0.106,0,,,
39,2021-09-04,SS,1,롯데,패배, 8:2,4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.053,0.100,0.053,0.153,5,0.03,0.29,0.002
40,2021-09-07,SS,1,한화,승리, 4:16,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.100,0.053,0.153,0,,,
41,2021-09-10,SS,1,두산,패배, 8:1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.100,0.053,0.153,0,,,
42,2021-09-11,SS,0,KIA,패배, 3:5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.100,0.053,0.153,0,,,
43,2021-09-12,SS,0,KIA,승리, 8:2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.100,0.053,0.153,0,,,
44,2021-09-14,SS,1,키움,승리, 8:10,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.053,0.100,0.053,0.153,0,0.11,0.12,0.002
45,2021-09-15,SS,1,키움,승리, 2:13,2,7,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.100,0.143,0.100,0.243,2,0.00,0.82,0.000
46,2021-09-16,SS,1,LG,승리, 0:2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100,0.143,0.100,0.243,0,,,
47,2021-09-18,SS,1,KT,패배, 8:1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100,0.143,0.100,0.243,0,,,
48,2021-09-19,SS,1,KT,패배, 8:2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100,0.143,0.100,0.243,0,,,
49,2021-09-21,SS,0,두산,패배, 2:12,1,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.091,0.130,0.091,0.221,6,0.07,0.10,0.005
50,2021-09-22,SS,0,두산,패배, 0:8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.130,0.091,0.221,0,,,
51,2021-09-23,SS,0,키움,패배, 1:4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.130,0.091,0.221,0,,,
52,2021-09-24,SS,0,키움,패배, 2:3,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.130,0.091,0.221,0,4.40,0.80,0.218
53,2021-09-25,SS,0,삼성,패배, 0:1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.130,0.091,0.221,0,,,
54,2021-09-28,SS,1,KIA,승리, 9:10,6,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.091,0.130,0.091,0.221,0,0.27,-0.48,-0.010
55,2021-10-02,SS,0,롯데,패배, 4:4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.130,0.091,0.221,0,,,
56,2021-10-03,SS,0,롯데,패배, 7:11,9,7,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.125,0.160,0.125,0.285,8,1.06,-0.08,-0.033
57,2021-10-05,SS,0,KT,패배, 4:4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.160,0.125,0.285,0,,,
58,2021-10-06,SS,0,KT,승리, 4:2,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.160,0.125,0.285,0,,,
59,2021-10-07,SS,1,삼성,패배, 5:4,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.160,0.125,0.285,0,,,
60,2021-10-12,SS,0,키움,패배, 2:13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.160,0.125,0.285,0,,,
61,2021-10-14,SS,0,키움,승리, 8:4,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.160,0.125,0.285,0,,,
62,2021-10-16,SS,1,LG,승리, 1:2,4,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0.160,0.125,0.285,0,2.92,0.20,0.064
63,2021-10-17,SS,1,LG,패배, 11:1,5,8,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.160,0.192,0.200,0.392,1,0.00,0.75,0.000
64,2021-10-17,SS,1,LG,패배, 1:0,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.160,0.192,0.200,0.392,0,2.43,-0.22,-0.069
65,2021-10-19,SS,1,KT,승리, 2:4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160,0.192,0.200,0.392,0,,,
66,2021-10-20,SS,0,SSG,패배, 7:7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160,0.192,0.200,0.392,0,3.44,-0.66,-0.141
67,2021-10-23,SS,1,KIA,승리, 2:5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160,0.192,0.200,0.392,0,,,
68,2021-10-23,SS,1,KIA,패배, 7:4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160,0.192,0.200,0.392,0,,,
69,2021-10-24,SS,1,KIA,승리, 1:4,9,7,1,4,4,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.241,0.267,0.276,0.543,10,1.00,1.38,0.153
70,2021-10-27,SS,0,KT,승리, 9:6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.267,0.276,0.543,0,,,
71,2021-10-29,SS,1,삼성,승리, 1:3,9,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.226,0.250,0.258,0.508,4,0.55,-0.36,-0.028
72,2022-04-17,SS,1,KIA,패배, 4:3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,,,
73,2022-04-19,SS,1,삼성,승리, 8:11,4,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,0.16,-0.94,-0.004
74,2022-04-21,SS,1,삼성,패배, 10:3,2,8,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,7,0.07,0.17,0.000
75,2022-04-22,SS,0,KT,패배, 3:4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,,,
76,2022-04-23,SS,0,KT,패배, 3:4,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,,,
77,2022-04-24,SS,0,KT,승리, 2:1,8,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,3.04,0.16,0.058
78,2022-04-28,SS,0,두산,승리, 9:5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,,,
79,2022-04-29,SS,1,한화,승리, 4:9,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,,,
80,2022-04-30,SS,1,한화,패배, 2:0,4,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,2.82,-0.20,-0.047
81,2022-05-01,SS,1,한화,패배, 2:1,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0,3.49,-0.20,-0.098
82,2022-05-03,SS,0,삼성,승리, 10:6,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,7,0.19,-0.40,-0.005
83,2022-05-06,SS,1,LG,패배, 15:8,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,3,0.23,-0.94,-0.006
84,2022-05-07,SS,1,LG,패배, 6:3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,0,,,
85,2022-05-08,SS,1,LG,패배, 3:2,9,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.334,2,3.47,-0.25,-0.088
86,2022-05-11,SS,0,롯데,패배, 5:6,9,8,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.200,0.200,0.200,0.400,10,2.04,-1.84,-0.208
87,2022-05-12,SS,0,롯데,승리, 4:2,9,8,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.231,0.231,0.231,0.462,13,0.75,0.04,0.015
88,2022-05-13,SS,0,SSG,승리, 6:2,9,8,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.176,0.176,0.352,11,0.88,-1.39,-0.097
89,2022-05-14,SS,0,SSG,패배, 1:2,9,8,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.200,0.200,0.200,0.400,13,1.70,-0.30,-0.044
90,2022-05-15,SS,0,SSG,승리, 8:7,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,0,,,
91,2022-05-17,SS,1,키움,패배, 11:4,1,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190,0.190,0.190,0.380,1,0.02,-0.17,0.000
92,2022-05-18,SS,1,키움,승리, 3:15,2,8,0,2,2,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.217,0.217,0.217,0.434,10,0.37,0.80,0.007
93,2022-05-21,SS,0,KIA,승리, 7:4,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.208,0.208,0.416,2,0.01,-0.09,0.000
94,2022-05-22,SS,0,KIA,패배, 6:8,3,8,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.240,0.240,0.240,0.480,2,0.05,0.90,0.003
95,2022-05-24,SS,1,KT,승리, 2:3,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.240,0.240,0.480,0,,,
96,2022-05-25,SS,1,KT,패배, 3:2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.240,0.240,0.480,0,,,
97,2022-05-28,SS,1,두산,승리, 0:5,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.240,0.240,0.480,0,,,
98,2022-05-31,SS,0,한화,승리, 10:5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.240,0.240,0.480,0,,,
99,2022-06-02,SS,0,한화,승리, 4:3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.240,0.240,0.480,0,,,
