,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2019,키움,27,P,33,5,70.0,15,3,12,0,100.0,1.93,,,,,,,,,0.0,,,,0.0,
1,1,1,2021,키움,29,P,66,0,64.1,18,6,10,2,88.9,2.24,,,,,,,,,0.0,0.0,,,0.0,
2,2,2,2022,키움,30,P,43,0,43.0,7,0,7,0,100.0,1.47,,,,,,,,,0.0,0.0,,,0.0,
3,3,3,2023,삼성,31,P,63,0,55.2,17,4,13,0,100.0,2.75,,,,,,,,,0.0,0.0,,,0.0,
4,4,4,2023,키움,31,P,8,0,7.2,1,0,1,0,100.0,1.17,,,,,,,,,0.0,0.0,,,0.0,
5,5,5,2024,삼성,32,P,55,0,52.1,13,5,7,1,92.3,2.06,,,,,,,,,0.0,0.0,,,0.0,
