,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,2021,LG,26,P,14,0,17.1,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
1,2022,LG,27,P,3,0,3.0,2,0,2,0,100.0,6.0,,,,,,,,,0.0,0.0,,,0.0,
2,2023,LG,28,P,1,0,0.2,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
3,2023,NC,28,P,2,0,2.2,1,1,0,0,100.0,3.38,,,,,,,,,0.0,0.0,,,0.0,
