,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,2016,롯데,27,P,42,2,61.2,8,2,6,0,100.0,1.17,,,,,,,,,0.00,0.00,,,0.000,
1,2017,롯데,28,P,45,3,57.0,13,1,12,0,100.0,2.05,,,,,,,,,0.00,0.00,,,0.000,
2,2019,롯데,30,P,42,6,61.2,8,4,4,0,100.0,1.17,,,,,,,,,0.00,0.00,,,0.000,
3,2021,KT,32,P,48,0,45.0,7,2,4,1,85.7,1.20,,,,,,,,,0.00,0.00,,,0.000,
4,2024,KT,35,P,24,0,25.1,5,2,3,0,100.0,1.78,,,,,,,,,0.00,0.00,,,0.000,
