,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,2017,KT,22,P,24,15,81.0,9,2,5,2,77.8,0.78,,,,,,,,,0.0,0.0,,,0.0,
1,2020,KT,25,P,6,0,8.1,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
2,2022,한화,27,P,7,0,6.0,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
3,2022,KT,27,P,8,0,5.2,1,1,0,0,100.0,1.59,,,,,,,,,0.0,0.0,,,0.0,
