,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2016,한화,26,P,28,25,112.1,18,4,13,1,94.4,1.36,,,,,,,,,0.0,0.0,,,0.0,
1,1,1,2020,한화,30,P,7,0,8.2,0,0,0,0,,0.0,,,,,,,,,0.0,,,,0.0,
2,2,2,2020,SSG,30,P,46,0,47.1,6,2,4,0,100.0,1.14,,,,,,,,,0.0,,,,0.0,
3,3,3,2023,한화,33,P,50,12,100.1,19,6,13,0,100.0,1.7,,,,,,,,,0.0,0.0,,,0.0,
