,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2015,KIA,23,P,8,4,27.2,6,1,5,0,100.0,1.95,,,,,,,,,0.0,0.0,,,0.0,
1,1,1,2018,KIA,26,P,32,0,55.1,6,3,3,0,100.0,0.98,,,,,,,,,0.0,0.0,,,0.0,
2,2,2,2019,KIA,27,P,54,0,55.0,2,2,0,0,100.0,0.33,,,,,,,,,0.0,0.0,,,0.0,
3,3,3,2022,롯데,30,P,38,0,40.1,5,1,4,0,100.0,1.12,,,,,,,,,0.0,0.0,,,0.0,
