,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,2013,KIA,20,P,11,0,19.0,3,3,0,0,100.0,1.42,,,,,,,,,0.0,0.0,,,0.0,
1,2014,KIA,21,P,26,6,58.2,7,2,5,0,100.0,1.07,,,,,,,,,0.0,0.0,,,0.0,
2,2015,KIA,22,P,49,0,56.1,18,3,13,2,88.9,2.56,,,,,,,,,0.0,0.0,,,0.0,
3,2016,KIA,23,P,35,0,33.1,5,2,2,1,80.0,1.08,,,,,,,,,0.0,0.0,,,0.0,
4,2017,KIA,24,P,36,0,39.0,11,2,8,1,90.9,2.31,,,,,,,,,0.0,0.0,,,0.0,
5,2018,KIA,25,P,21,19,88.0,15,3,12,0,100.0,1.53,,,,,,,,,0.0,0.0,,,0.0,
