,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2017,NC,27,P,35,5,54.1,10,3,7,0,100.0,1.66,,,,,,,,,0.0,0.0,,,0.0,
1,1,1,2018,NC,28,P,67,0,54.2,6,0,3,3,50.0,0.49,,,,,,,,,0.0,0.0,,,0.0,
2,2,2,2019,NC,29,P,65,0,56.1,7,1,6,0,100.0,1.12,,,,,,,,,0.0,0.0,,,0.0,
3,3,3,2021,롯데,31,P,20,0,14.0,3,0,2,1,66.7,1.29,,,,,,,,,0.0,0.0,,,0.0,
4,4,4,2021,NC,31,P,1,1,2.0,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
5,5,5,2022,롯데,32,P,29,0,21.1,2,0,2,0,100.0,0.84,,,,,,,,,0.0,0.0,,,0.0,
