,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2022,롯데,19,2B,3,0,9.0,3,0,3,0,100.0,3.0,-0.4,,0.01,,,,,,-0.39,-14.16,0.03,-0.36,-0.041,-0.037
1,1,1,2022,롯데,19,SS,1,0,4.0,3,1,2,0,100.0,6.75,0.04,,0.01,-0.07,,,,,-0.02,-0.65,0.02,0.0,-0.002,0.0
