,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,2023,LG,19,P,1,0,0.1,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
1,2023,키움,19,P,3,1,4.0,0,0,0,0,,0.0,,,,,,,,,0.0,0.0,,,0.0,
