,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2016,NC,21,P,37,6,76.1,8,1,6,1,87.5,0.83,,,,,,,,,0.0,0.0,,,0.0,
1,1,1,2017,NC,22,P,31,23,134.1,16,5,11,0,100.0,1.07,,,,,,,,,0.0,0.0,,,0.0,
2,2,2,2020,KIA,25,P,28,3,31.1,4,0,4,0,100.0,1.15,,,,,,,,,0.0,0.0,,,0.0,
3,3,3,2020,NC,25,P,9,0,9.2,3,2,1,0,100.0,2.79,,,,,,,,,0.0,0.0,,,0.0,
4,4,4,2021,KIA,26,P,69,0,76.2,11,1,9,1,90.9,1.17,,,,,,,,,0.0,0.0,,,0.0,
