,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,0,0,2012,삼성,19,P,1,,,,,,0,,,,,,,,,,,,,,,,
1,1,1,2013,삼성,20,P,50,0.0,50.2,8.0,2.0,6.0,0,100.0,1.42,,,,,,,,,0.0,0.0,,,0.0,
2,2,2,2014,삼성,21,P,50,0.0,38.2,7.0,1.0,5.0,1,85.7,1.4,,,,,,,,,0.0,0.0,,,0.0,
3,3,3,2015,삼성,22,P,61,0.0,67.1,6.0,0.0,6.0,0,100.0,0.8,,,,,,,,,0.0,0.0,,,0.0,
4,4,4,2017,삼성,24,P,66,0.0,75.2,8.0,3.0,5.0,0,100.0,0.95,,,,,,,,,0.0,0.0,,,0.0,
