,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int,trade_team
37,2024-03-27,SS,0,KIA,패배, 2:8,0,1.2,0,0,0.85,8,6,2,0,0,0,2,0,0,2,31,2.14,0.286,0.5,0.786,0.0,0.04,0.19,-0.009,,,4일,after
38,2024-04-16,SS,0,LG,패배, 2:7,0,0.1,1,1,2.2,3,3,2,1,0,0,0,0,0,0,18,2.63,0.4,0.538,1.038,3.38,0.15,-2.46,-0.051,,,7+일,after
39,2024-04-24,SS,1,SSG,패배, 12:7,0,1.0,2,2,2.0,5,4,2,0,1,0,0,0,0,0,14,2.45,0.429,0.5,1.143,7.36,0.11,-1.39,-0.025,,,7+일,after
40,2024-04-26,SS,0,NC,패배, 0:4,0,0.1,0,0,0.0,3,1,0,0,0,0,1,0,1,0,13,2.5,0.4,0.524,1.124,6.75,0.1,0.39,0.002,,,2일,after
41,2024-04-28,SS,0,NC,패배, 3:5,0,1.0,0,0,0.0,4,3,0,0,0,0,1,0,0,1,17,2.2,0.333,0.48,0.98,5.4,0.29,0.61,0.014,,,2일,after
42,2024-04-30,SS,1,키움,패배, 9:7,0,1.2,1,1,1.7,9,7,3,0,0,0,1,0,0,0,29,2.25,0.36,0.471,0.951,5.4,0.17,-0.78,-0.022,,,2일,after
43,2024-05-10,SS,1,LG,패배, 9:1,0,1.1,2,2,1.3,10,7,3,0,0,0,3,0,0,1,44,2.63,0.375,0.5,0.969,6.75,0.13,-0.7,-0.01,,,7+일,after
44,2024-05-18,SS,0,두산,패배, 3:8,0,1.0,0,0,0.0,3,3,1,0,0,0,0,0,0,0,9,2.44,0.371,0.489,0.946,6.0,0.06,0.61,0.003,,,7+일,after
45,2024-05-19,SS,0,두산,패배, 3:3,0,1.0,0,0,0.0,2,2,1,0,0,0,0,0,0,0,9,2.3,0.378,0.49,0.949,5.4,2.45,0.98,0.211,,,1일,after
46,2024-05-24,SS,1,삼성,패배, 11:5,0,0.2,1,1,2.85,4,4,2,2,0,0,0,0,0,1,17,2.34,0.39,0.491,1.003,5.91,0.24,-1.97,-0.039,,,5일,after
47,2024-05-26,SS,1,삼성,승리, 1:9,0,1.2,0,0,0.0,8,8,3,0,0,0,0,0,0,1,41,2.27,0.388,0.475,0.965,5.11,1.15,0.96,0.083,,W,2일,after
48,2024-05-28,SS,0,한화,패배, 3:12,0,1.2,0,0,0.0,6,5,0,0,0,0,1,0,0,1,25,2.07,0.352,0.448,0.892,4.5,0.0,1.46,0.0,,,2일,after
49,2024-06-01,SS,1,NC,패배, 4:2,0,0.1,0,0,0.0,1,1,0,0,0,0,0,0,0,1,3,2.02,0.345,0.441,0.877,4.4,0.9,0.91,0.023,,,4일,after
50,2024-06-02,SS,1,NC,승리, 4:13,0,2.1,0,0,0.0,9,8,1,0,0,0,1,0,0,4,34,1.86,0.317,0.416,0.813,3.78,0.52,1.77,0.088,,W,1일,after
51,2024-06-05,SS,0,KIA,승리, 9:3,0,1.0,1,1,1.0,5,5,2,1,0,0,0,0,0,0,17,1.87,0.324,0.415,0.827,4.08,0.34,-0.39,0.004,,,3일,after
52,2024-06-06,SS,0,KIA,패배, 4:5,0,0.2,1,1,1.7,3,3,1,0,0,1,0,0,0,1,14,1.85,0.324,0.412,0.863,4.42,1.58,-1.39,-0.24,BLHD,,1일,after
53,2024-06-07,SS,1,SSG,승리, 7:11,0,1.2,1,1,1.35,9,7,3,0,0,0,1,0,0,0,37,1.9,0.333,0.415,0.864,4.5,1.05,-0.38,-0.033,,W,1일,after
54,2024-06-11,SS,1,키움,패배, 5:2,0,1.0,1,1,1.0,6,5,3,0,0,0,1,0,0,1,19,2.0,0.349,0.43,0.888,4.71,0.24,0.61,-0.015,,,4일,after
55,2024-06-13,SS,1,키움,승리, 10:18,0,0.1,4,4,2.8,5,3,3,1,0,0,1,0,0,0,14,2.16,0.372,0.452,0.94,6.33,1.75,-2.55,-0.309,,,2일,after
56,2024-07-25,SS,1,LG,패배, 9:6,0,0.2,2,0,2.7,6,4,1,1,0,0,2,1,0,1,22,2.23,0.367,0.455,0.944,6.14,2.86,-2.39,-0.459,,,7+일,after
57,2024-07-26,SS,0,NC,패배, 2:9,0,1.0,4,4,4.7,7,6,4,0,0,2,0,0,0,2,19,2.3,0.385,0.466,1.029,7.43,0.24,-3.94,-0.05,,,1일,after
58,2024-07-30,SS,0,SSG,패배, 5:11,0,1.2,1,1,1.7,8,8,3,0,0,0,0,0,0,0,24,2.27,0.385,0.46,1.008,7.3,1.36,-0.46,-0.101,,,4일,after
