,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
148,2019-09-11,SS,0,삼성,패배, 8:11,0,1.1,1,1,1.00,7,6,2,1,0,1,1,0,0,0,29,1.61,0.289,0.360,0.832,5.64,0.23,-0.38,-0.012,,,7+일
149,2019-09-24,SS,1,SK,승리, 3:7,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,1,17,1.60,0.288,0.358,0.831,5.53,0.17,0.52,0.014,,,7+일
150,2022-05-28,SS,0,KIA,패배, 3:9,0,1.2,0,0,0.00,6,5,0,0,0,0,1,0,0,2,26,0.60,0.000,0.167,0.167,0.00,0.09,0.77,0.012,,,7+일
151,2022-06-02,SS,1,KT,패배, 14:1,0,1.0,3,3,3.35,7,4,1,0,0,1,2,0,1,1,20,1.50,0.111,0.385,0.829,10.13,0.28,-2.54,-0.069,,,5일
152,2023-07-05,SS,1,KIA,패배, 17:3,0,0.1,4,1,3.65,7,3,1,1,0,0,3,0,0,0,29,12.00,0.333,0.667,1.334,27.00,0.22,-4.14,-0.086,,,7+일
153,2023-07-09,SS,0,한화,패배, 0:7,0,1.1,0,0,0.00,6,5,1,0,0,0,1,0,0,1,31,3.60,0.250,0.500,0.875,5.40,0.01,0.90,0.001,,,4일
154,2023-08-01,SS,0,KT,패배, 0:8,0,0.1,3,2,3.50,5,5,4,1,0,1,0,0,0,1,14,5.00,0.462,0.588,1.434,13.50,0.02,-3.63,-0.012,,,7+일
155,2023-08-05,SS,0,롯데,승리, 9:6,0,1.0,0,0,0.00,5,2,0,0,0,0,3,0,0,0,24,4.33,0.400,0.591,1.324,9.00,0.71,0.52,0.023,,,4일
156,2023-09-01,SS,1,KIA,패배, 10:2,0,1.0,1,1,1.00,4,4,1,1,0,0,0,0,0,0,14,3.50,0.368,0.538,1.222,9.00,0.01,-0.48,0.000,,,7+일
157,2023-09-02,SS,1,KIA,패배, 12:4,0,0.1,1,1,1.70,2,2,1,0,0,1,0,0,0,1,10,3.46,0.381,0.536,1.346,10.38,0.07,-1.79,-0.029,,,1일
