,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
99,2020-05-28,SS,0,NC,패배, 6:9,0,1.1,1,1,0.30,6,6,2,0,0,0,0,0,0,1,23,0.75,0.205,0.255,0.482,1.35,1.48,0.24,0.028,,,4일
100,2020-05-31,SS,1,KT,패배, 12:8,0,1.2,0,0,0.00,8,6,1,0,0,0,1,0,1,1,27,0.80,0.200,0.273,0.493,1.20,0.51,0.65,0.043,,,3일
101,2020-06-03,SS,0,한화,승리, 6:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,16,0.75,0.189,0.259,0.467,1.13,0.45,0.58,0.034,,,3일
102,2020-06-04,SS,0,한화,승리, 7:3,0,1.2,0,0,0.00,5,5,0,0,0,0,0,0,0,2,19,0.68,0.172,0.238,0.428,1.02,0.49,1.17,0.064,,,1일
103,2020-06-09,SS,0,삼성,승리, 5:3,0,2.0,0,0,0.35,6,5,0,0,0,0,0,0,0,2,22,0.61,0.159,0.217,0.392,0.92,1.94,1.53,0.258,,HD,5일
104,2020-06-12,SS,0,NC,승리, 3:2,0,1.0,2,2,2.00,6,6,3,2,0,0,0,0,0,1,22,0.73,0.188,0.240,0.472,1.74,2.16,-1.42,-0.285,BLSV,,3일
105,2020-06-14,SS,0,NC,패배, 5:9,0,1.0,1,1,1.00,5,5,3,1,1,0,0,0,0,1,16,0.83,0.216,0.263,0.560,2.08,0.42,-0.42,-0.049,,,2일
106,2020-06-16,SS,1,롯데,패배, 7:5,0,0.1,3,3,3.00,6,4,4,0,0,0,1,1,0,0,19,1.05,0.256,0.306,0.639,3.27,1.29,-3.48,-0.222,,,2일
107,2020-06-19,SS,1,SK,승리, 1:2,0,1.1,0,0,0.00,5,5,1,0,0,0,0,0,0,1,17,1.03,0.253,0.300,0.625,3.09,0.94,0.83,0.062,,W,3일
108,2020-06-20,SS,1,SK,승리, 3:9,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,15,0.99,0.244,0.290,0.604,2.96,1.79,-0.42,0.096,,HD,1일
109,2020-06-25,SS,0,LG,승리, 5:2,0,2.0,0,0,0.00,7,7,1,0,0,0,0,0,0,2,31,0.95,0.237,0.280,0.581,2.73,1.07,1.17,0.155,,HD,5일
110,2020-06-30,SS,1,두산,승리, 2:11,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,7,0.91,0.229,0.272,0.564,2.63,0.37,0.58,0.029,,,5일
111,2020-07-02,SS,1,두산,승리, 7:10,0,2.0,2,1,2.85,11,9,3,0,0,0,2,0,0,3,43,1.02,0.238,0.289,0.584,2.76,0.94,1.28,-0.098,,,2일
112,2020-07-04,SS,0,KT,승리, 10:6,0,2.0,1,1,1.00,8,8,2,0,0,0,0,0,0,2,37,1.02,0.239,0.287,0.579,2.87,1.17,0.17,-0.077,,W,2일
113,2020-07-08,SS,1,삼성,승리, 6:7,0,1.0,4,4,4.00,7,6,3,1,0,1,1,0,0,1,29,1.11,0.252,0.302,0.638,3.90,1.57,-3.42,-0.361,,,4일
114,2020-07-10,SS,0,KIA,패배, 8:9,0,0.2,0,0,0.00,3,2,0,0,0,0,1,0,0,2,11,1.12,0.248,0.303,0.634,3.82,0.71,0.58,0.030,,,2일
115,2020-07-15,SS,1,NC,승리, 4:7,0,0.2,1,1,1.00,5,4,2,0,0,0,1,0,0,0,19,1.19,0.256,0.314,0.650,4.01,0.39,-0.94,-0.032,,,5일
116,2020-07-17,SS,0,SK,패배, 9:12,0,1.1,1,1,2.20,6,6,3,2,0,0,0,0,0,2,22,1.23,0.267,0.322,0.681,4.11,1.35,-1.90,-0.140,,HD,2일
117,2020-07-18,SS,0,SK,승리, 4:1,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,0,15,1.22,0.267,0.320,0.676,4.00,1.33,0.58,0.051,,HD,1일
118,2020-07-24,SS,1,롯데,패배, 4:2,0,2.0,0,0,0.00,9,8,2,0,0,0,1,0,0,2,40,1.24,0.266,0.321,0.671,3.79,0.75,1.17,0.077,,,6일
119,2020-07-26,SS,1,롯데,승리, 1:8,0,1.0,0,0,0.00,4,3,0,0,0,0,1,0,0,1,13,1.23,0.260,0.319,0.661,3.69,0.42,0.58,0.023,,,2일
120,2020-07-28,SS,0,두산,승리, 6:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,5,1.20,0.255,0.313,0.649,3.60,0.99,0.58,0.075,,W,2일
121,2020-07-30,SS,0,두산,승리, 8:5,0,1.0,0,0,0.00,3,2,0,0,0,0,0,0,0,1,11,1.17,0.252,0.309,0.640,3.51,4.08,1.71,0.289,,HD,2일
122,2020-07-31,SS,0,삼성,승리, 10:3,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,0,8,1.15,0.248,0.305,0.632,3.46,4.03,1.86,0.200,,HD,1일
123,2020-08-02,SS,0,삼성,승리, 4:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,10,1.13,0.244,0.300,0.621,3.38,0.31,0.58,0.023,,,2일
124,2020-08-04,SS,1,KT,패배, 4:2,0,1.0,0,0,0.35,2,2,0,0,0,0,0,0,0,0,7,1.10,0.241,0.297,0.613,3.30,1.72,0.94,0.140,,HD,2일
125,2020-08-20,SS,1,LG,승리, 5:6,0,0.1,3,3,1.95,4,4,3,0,0,0,0,0,0,0,19,1.16,0.253,0.307,0.634,3.89,1.99,-1.72,-0.252,,,7+일
126,2020-08-22,SS,1,KIA,승리, 3:4,1,2.0,3,1,3.00,12,10,3,0,0,0,2,0,0,0,40,1.22,0.256,0.314,0.640,3.91,1.28,-1.83,-0.208,40,,2일
127,2020-08-27,SS,0,롯데,승리, 11:6,1,2.0,2,2,1.50,14,11,5,1,0,0,2,0,1,1,54,1.31,0.268,0.332,0.671,4.13,1.48,-0.96,-0.111,37,,5일
128,2020-09-01,SS,1,NC,패배, 5:2,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,5,1.30,0.266,0.330,0.667,4.10,1.38,0.41,0.039,,,5일
129,2020-09-03,SS,0,한화,승리, 6:5,0,0.2,0,0,0.85,4,3,1,1,0,0,0,0,1,1,15,1.31,0.267,0.333,0.675,4.04,2.13,-0.49,-0.024,,W,2일
130,2020-09-06,SS,1,KT,패배, 8:7,0,2.1,2,2,1.50,10,9,3,1,0,0,0,0,0,1,30,1.31,0.270,0.333,0.680,4.21,1.40,-0.32,-0.076,,,3일
131,2020-09-09,SS,0,SK,승리, 13:4,0,1.0,1,1,1.00,6,5,2,0,0,0,1,0,0,0,24,1.34,0.274,0.338,0.686,4.30,0.63,-1.13,-0.042,,,3일
132,2020-09-10,SS,0,LG,패배, 1:6,0,0.2,0,0,0.70,3,3,1,1,0,0,0,0,0,0,10,1.34,0.275,0.338,0.691,4.25,1.40,-0.42,-0.118,,,1일
133,2020-09-13,SS,1,두산,패배, 6:6,0,1.0,1,1,1.00,6,6,2,0,0,0,0,0,0,1,26,1.35,0.276,0.338,0.690,4.33,1.40,-0.42,-0.075,,,3일
134,2020-09-16,SS,1,롯데,패배, 8:2,0,0.1,3,3,3.55,4,3,3,1,0,0,0,0,0,0,10,1.40,0.286,0.345,0.711,4.80,2.55,-2.89,-0.330,BLSV,,3일
135,2020-09-20,SS,0,삼성,패배, 6:14,0,0.2,0,0,0.00,3,2,0,0,0,0,1,0,0,0,14,1.40,0.284,0.345,0.708,4.75,0.61,0.58,0.026,,,4일
136,2020-09-25,SS,1,SK,패배, 8:6,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,3,1.39,0.282,0.343,0.704,4.72,1.25,0.52,0.032,,,5일
137,2020-09-27,SS,0,두산,승리, 7:3,0,0.2,1,1,1.00,5,4,2,0,0,0,1,0,0,1,19,1.43,0.286,0.348,0.712,4.82,0.41,-0.94,-0.019,,,2일
138,2020-09-29,SS,1,KIA,패배, 10:6,0,1.1,1,0,1.00,6,4,0,0,0,0,2,0,0,2,28,1.43,0.281,0.348,0.705,4.71,0.41,-0.17,-0.019,,,2일
139,2020-10-01,SS,1,KIA,패배, 3:1,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,0,10,1.42,0.281,0.346,0.706,4.63,0.79,0.58,0.038,,,2일
140,2020-10-02,SS,0,SK,승리, 12:5,0,0.1,0,0,1.20,3,2,1,1,0,0,1,0,0,1,14,1.45,0.283,0.350,0.715,4.60,2.62,-1.80,-0.199,,HD,1일
