,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
11,2022-06-18,SS,0,두산,패배, 0:5,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,15,0.81,0.167,0.219,0.452,0.00,0.16,0.51,0.013,,,3일
12,2022-06-21,SS,1,NC,승리, 1:8,0,1.0,0,0,0.00,5,3,0,0,0,0,1,0,1,0,14,0.83,0.152,0.243,0.455,0.00,0.10,0.51,0.005,,,3일
13,2022-06-25,SS,1,LG,패배, 7:2,0,0.1,2,2,1.50,3,3,2,2,0,0,0,0,0,0,15,1.00,0.194,0.275,0.581,1.80,0.61,-1.19,-0.071,,,4일
14,2022-06-28,SS,0,삼성,승리, 14:4,0,2.0,1,1,1.00,9,8,3,1,0,0,1,0,0,2,33,1.17,0.227,0.306,0.647,2.25,0.04,0.02,0.002,,,3일
15,2022-07-03,SS,1,두산,승리, 0:6,0,1.0,0,0,0.00,4,4,2,1,0,0,0,0,0,0,9,1.23,0.250,0.321,0.696,2.08,0.18,0.51,0.006,,,5일
16,2022-07-10,SS,1,롯데,패배, 9:1,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,3,11,1.14,0.235,0.304,0.657,1.93,0.01,0.51,0.000,,,7일
17,2022-07-22,SS,0,한화,패배, 0:8,0,1.0,1,1,1.00,5,4,2,2,0,0,0,0,0,1,22,1.20,0.255,0.317,0.717,2.40,0.22,-0.49,-0.017,,,7+일
18,2022-07-26,SS,1,키움,패배, 8:7,0,1.1,0,0,0.00,5,4,0,0,0,0,1,0,0,1,18,1.16,0.237,0.308,0.681,2.20,0.51,0.88,0.041,,,4일
19,2022-07-27,SS,1,키움,승리, 4:5,0,2.0,0,0,0.00,6,6,0,0,0,0,0,0,0,1,20,1.04,0.215,0.282,0.620,1.96,0.59,1.02,0.090,,W,1일
20,2022-07-30,SS,0,LG,패배, 7:8,0,0.2,0,0,1.05,4,3,1,0,0,0,0,0,1,0,6,1.05,0.221,0.293,0.631,1.89,0.34,-0.71,-0.026,,,3일
21,2022-08-05,SS,1,한화,승리, 1:5,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,9,1.00,0.211,0.282,0.606,1.80,0.22,0.51,0.017,,,6일
22,2022-08-07,SS,1,한화,패배, 6:5,0,1.1,0,0,0.00,5,4,0,0,0,0,1,0,0,1,18,0.98,0.200,0.277,0.584,1.69,1.80,0.76,0.114,,,2일
23,2022-08-10,SS,0,SSG,패배, 2:4,0,1.0,0,0,0.00,4,3,0,0,0,0,0,0,0,1,14,0.94,0.192,0.267,0.562,1.61,0.68,0.51,0.029,,,3일
24,2022-08-13,SS,1,삼성,승리, 1:8,0,1.0,0,0,0.00,4,3,0,0,0,0,0,0,1,0,18,0.90,0.185,0.267,0.551,1.54,0.01,0.51,0.001,,,3일
25,2022-08-14,SS,1,삼성,승리, 2:3,0,1.2,0,0,0.00,7,4,0,0,0,0,1,0,1,2,31,0.88,0.176,0.271,0.542,1.44,0.75,0.77,0.060,,,1일
26,2022-08-16,SS,1,키움,승리, 4:5,0,0.2,0,0,0.00,3,2,0,0,0,0,1,0,0,0,13,0.90,0.172,0.273,0.537,1.40,2.31,0.96,0.094,,,2일
27,2022-08-19,SS,0,롯데,승리, 4:3,0,1.0,0,0,0.00,6,5,2,0,0,0,1,1,0,2,28,0.98,0.185,0.286,0.558,1.35,2.39,0.29,0.067,,HD,3일
28,2022-08-21,SS,1,KIA,승리, 3:11,0,1.0,0,0,1.20,4,3,1,0,0,0,0,0,0,1,17,0.98,0.189,0.284,0.558,1.30,1.32,-0.36,0.012,,,2일
29,2022-08-23,SS,0,두산,승리, 2:1,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,3,0.96,0.188,0.282,0.553,1.29,4.37,0.41,0.112,,W,2일
30,2022-08-27,SS,0,NC,패배, 2:9,0,0.1,0,0,0.50,2,2,1,1,0,0,0,0,0,0,8,0.99,0.194,0.286,0.572,1.27,0.11,-0.69,-0.011,,,4일
31,2022-09-02,SS,1,LG,패배, 2:1,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,1,4,0.98,0.192,0.283,0.566,1.26,0.66,0.25,0.017,,,6일
32,2022-09-04,SS,0,KIA,승리, 6:2,0,2.0,1,1,1.00,8,7,1,0,0,0,0,0,1,2,28,0.95,0.189,0.281,0.555,1.47,1.22,0.76,0.079,,W,2일
33,2022-09-07,SS,1,한화,승리, 2:4,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,13,0.92,0.183,0.274,0.540,1.42,0.93,0.51,0.070,,HD,3일
34,2022-09-11,SS,0,키움,패배, 0:5,0,0.0,2,2,0.80,2,1,1,0,0,0,1,0,0,0,6,0.98,0.191,0.286,0.559,1.99,0.27,-1.13,-0.019,,,4일
35,2022-09-15,SS,0,LG,패배, 0:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,11,0.95,0.186,0.279,0.544,1.93,0.31,0.51,0.023,,,4일
36,2022-09-17,SS,1,롯데,패배, 2:0,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,1,12,0.93,0.183,0.275,0.536,1.89,0.20,0.26,0.010,,,2일
37,2022-09-22,SS,0,삼성,승리, 9:7,0,0.1,2,1,2.00,6,5,3,0,0,0,1,1,0,0,14,1.04,0.200,0.292,0.567,2.14,1.44,-3.23,-0.342,,,5일
38,2022-09-25,SS,0,NC,승리, 9:1,0,1.0,1,1,1.00,5,4,1,1,0,0,1,0,0,0,17,1.07,0.202,0.296,0.578,2.34,0.12,-0.49,0.002,,,3일
39,2022-10-05,SS,1,삼성,패배, 7:4,0,1.0,1,1,0.50,4,4,1,1,0,0,0,0,0,1,17,1.07,0.203,0.295,0.584,2.52,0.19,0.57,0.012,,,7+일
40,2022-10-08,SS,0,KIA,승리, 7:2,0,1.0,2,2,2.00,7,5,2,0,0,0,1,0,1,1,33,1.12,0.211,0.307,0.600,2.95,0.06,-1.49,0.001,,,3일
41,2023-04-01,SS,1,LG,승리, 6:11,0,0.2,0,0,0.00,4,4,2,0,0,0,0,0,0,0,15,3.00,0.500,0.500,1.000,0.00,0.01,0.04,0.000,,,7+일
42,2023-04-13,SS,0,NC,승리, 10:3,0,0.0,1,1,1.00,1,1,1,0,0,1,0,0,0,0,5,4.50,0.600,0.600,1.800,13.50,0.43,-1.00,-0.045,,,7+일
43,2023-04-14,SS,1,한화,패배, 7:7,0,0.0,0,0,0.50,1,0,0,0,0,0,1,0,0,0,4,6.00,0.600,0.667,1.867,13.50,3.29,-1.00,-0.122,,,1일
44,2023-04-15,SS,1,한화,패배, 7:2,0,2.0,0,0,1.05,8,8,2,0,0,0,0,0,0,2,32,2.25,0.385,0.429,1.044,3.38,0.30,-0.63,-0.063,,,1일
45,2023-04-20,SS,1,SSG,패배, 8:5,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,0,8,1.91,0.353,0.389,0.977,2.45,0.19,0.52,0.008,,,5일
46,2023-04-21,SS,0,두산,패배, 6:10,0,1.0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,12,1.50,0.286,0.318,0.794,1.93,0.05,0.52,0.003,,,1일
47,2023-04-26,SS,0,키움,패배, 2:13,0,0.0,2,2,0.80,2,0,0,0,0,0,2,0,0,0,15,1.93,0.286,0.375,0.851,5.79,0.27,-1.10,-0.019,,,5일
48,2023-05-11,SS,1,NC,패배, 4:1,0,1.0,0,0,0.00,3,2,0,0,0,0,0,0,1,0,8,1.59,0.261,0.370,0.805,4.76,0.14,0.52,0.008,,,7+일
49,2023-05-13,SS,1,롯데,패배, 5:0,0,1.2,0,0,0.00,7,6,1,0,0,0,1,0,0,0,22,1.50,0.241,0.353,0.732,3.68,0.04,0.79,0.004,,,2일
50,2023-05-14,SS,1,롯데,패배, 8:3,0,1.0,0,0,0.35,4,4,1,0,0,0,0,0,0,1,11,1.44,0.242,0.342,0.706,3.24,0.01,0.81,0.000,,,1일
51,2023-05-17,SS,0,LG,패배, 3:7,0,0.1,1,1,0.65,2,2,1,0,0,0,0,0,0,0,4,1.50,0.257,0.350,0.721,4.15,0.13,-0.46,-0.007,,,3일
52,2023-05-18,SS,0,LG,패배, 5:9,0,1.2,1,1,1.00,7,6,2,2,0,0,0,0,0,0,25,1.45,0.268,0.340,0.755,4.35,0.04,-0.33,-0.005,,,1일
53,2023-05-20,SS,1,두산,패배, 6:0,0,1.0,1,1,0.30,4,4,1,0,0,0,0,0,0,0,15,1.41,0.267,0.333,0.733,4.76,0.15,0.11,0.007,,,2일
54,2023-05-23,SS,1,키움,패배, 3:1,0,0.2,0,0,0.00,3,3,1,0,0,0,0,0,0,0,13,1.42,0.271,0.333,0.729,4.50,0.23,0.31,0.009,,,3일
