,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
13,2016-08-25,SS,1,LG,패배, 9:4,1,2.1,6,6,4.80,15,13,6,1,0,1,2,0,0,2,63,1.84,0.341,0.404,0.858,6.55,0.74,-3.15,-0.299,21,L,6일
14,2016-09-03,SS,1,한화,패배, 13:11,1,2.0,5,5,3.95,13,12,7,2,0,0,0,0,0,2,54,1.89,0.353,0.410,0.879,7.11,1.09,-3.03,-0.314,24,,7+일
15,2016-09-07,SS,0,LG,패배, 0:11,0,3.0,4,4,4.35,15,13,4,0,0,1,0,0,2,3,54,1.87,0.350,0.410,0.882,7.35,0.26,-2.03,-0.010,,,4일
16,2016-09-11,SS,1,두산,패배, 5:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,9,1.84,0.346,0.405,0.872,7.23,0.10,0.64,0.008,,,4일
17,2017-04-04,SS,0,롯데,패배, 2:5,1,6.0,5,5,5.00,24,24,8,1,0,2,0,0,0,5,84,1.33,0.333,0.333,0.958,7.50,0.39,-1.37,-0.289,41,L,7+일
18,2017-04-09,SS,0,두산,승리, 13:2,1,7.0,2,2,2.00,27,24,3,0,0,1,3,0,0,5,88,1.08,0.229,0.275,0.713,4.85,0.10,2.24,0.062,65,W,5일
19,2017-04-15,SS,0,KIA,패배, 2:5,1,7.0,5,5,5.00,30,30,11,1,0,1,0,0,0,1,89,1.25,0.282,0.309,0.771,5.40,0.49,-0.76,-0.229,36,L,6일
20,2017-04-21,SS,1,롯데,승리, 1:4,1,7.0,0,0,0.00,23,22,2,0,0,0,1,0,0,6,87,1.04,0.240,0.269,0.649,4.00,0.96,4.24,0.439,78,W,6일
21,2017-04-27,SS,1,두산,승리, 3:7,1,8.0,3,3,3.00,31,30,7,0,0,2,1,0,0,7,109,1.03,0.238,0.267,0.659,3.86,0.86,1.84,0.073,62,W,6일
22,2017-05-03,SS,1,KIA,패배, 2:1,1,7.0,2,2,2.00,28,24,4,2,1,0,3,0,0,6,102,1.02,0.227,0.265,0.648,3.64,1.08,2.24,0.102,64,L,6일
23,2017-05-10,SS,0,NC,패배, 0:3,1,6.0,3,3,3.00,25,25,7,2,0,0,0,0,0,8,109,1.04,0.235,0.267,0.647,3.75,0.96,0.63,-0.066,54,L,7일
24,2017-05-16,SS,1,한화,승리, 1:2,1,8.0,1,0,1.00,27,26,4,0,0,0,0,0,0,8,94,0.96,0.224,0.254,0.605,3.21,1.08,3.84,0.427,80,W,6일
25,2017-05-21,SS,0,KT,패배, 4:13,1,2.2,9,9,9.00,21,17,9,2,1,1,2,0,1,1,71,1.11,0.248,0.283,0.679,4.45,0.66,-7.71,-0.447,3,L,5일
26,2017-05-27,SS,1,삼성,승리, 4:7,1,6.0,4,4,4.00,26,25,7,1,1,1,1,0,0,3,97,1.13,0.251,0.286,0.695,4.59,1.06,1.63,-0.168,44,,6일
27,2017-06-02,SS,1,두산,패배, 15:4,1,3.0,9,9,9.00,21,18,9,3,0,1,3,0,0,3,80,1.26,0.268,0.307,0.745,5.59,0.60,-7.18,-0.425,5,L,6일
28,2017-06-08,SS,0,SK,승리, 6:2,1,6.0,2,2,2.00,24,21,5,1,0,0,1,0,2,8,99,1.24,0.266,0.309,0.736,5.38,1.20,1.63,0.160,61,W,6일
29,2017-06-14,SS,1,NC,승리, 4:8,1,5.0,3,3,3.00,24,21,7,0,0,1,0,0,2,5,85,1.25,0.270,0.314,0.744,5.38,1.41,-0.97,-0.037,46,W,6일
30,2017-06-20,SS,0,한화,패배, 5:6,1,6.0,5,5,5.00,26,23,6,1,0,1,1,0,2,2,89,1.24,0.270,0.316,0.746,5.53,0.89,-1.37,-0.096,41,,6일
31,2017-07-06,SS,1,한화,승리, 6:13,1,6.0,4,4,4.00,26,25,9,0,0,3,1,0,0,7,92,1.27,0.276,0.321,0.772,5.56,0.59,-0.37,0.039,44,W,7+일
32,2017-07-12,SS,0,두산,패배, 3:4,1,5.2,1,1,1.00,22,21,6,1,0,0,1,0,0,3,87,1.27,0.277,0.321,0.765,5.33,1.13,2.23,0.203,55,,6일
33,2017-07-21,SS,1,KT,승리, 0:2,1,7.0,0,0,0.00,28,27,6,0,0,0,1,0,0,7,107,1.25,0.273,0.316,0.745,4.96,1.18,4.24,0.464,71,W,7+일
34,2017-07-27,SS,0,LG,패배, 3:4,1,5.2,2,2,2.00,25,22,7,0,0,0,1,0,1,6,111,1.26,0.275,0.319,0.743,4.87,1.39,1.38,0.097,52,,6일
35,2017-08-02,SS,1,SK,승리, 4:5,1,4.0,4,4,4.00,23,19,9,1,0,2,4,0,0,2,100,1.33,0.284,0.331,0.772,5.02,0.66,-1.58,-0.221,26,,6일
36,2017-08-08,SS,0,KIA,승리, 5:3,1,6.0,2,2,2.00,26,24,8,3,0,0,1,0,1,0,90,1.34,0.286,0.334,0.776,4.92,1.09,1.63,0.186,47,W,6일
37,2017-08-13,SS,1,한화,승리, 1:9,1,7.0,1,1,1.00,27,26,5,0,0,1,1,0,0,6,91,1.31,0.281,0.328,0.763,4.71,0.93,3.24,0.218,68,W,5일
38,2017-08-19,SS,1,NC,승리, 3:4,1,6.1,2,2,0.80,26,23,5,2,0,0,3,0,0,9,98,1.31,0.279,0.327,0.756,4.62,0.75,3.10,0.204,61,W,6일
39,2017-08-25,SS,0,두산,패배, 3:4,1,5.0,1,1,1.00,24,19,5,0,0,0,3,0,2,7,104,1.32,0.278,0.331,0.755,4.52,1.54,1.03,0.192,57,,6일
40,2017-08-31,SS,0,LG,승리, 5:3,1,7.0,3,2,3.00,29,24,5,1,0,2,1,0,1,7,104,1.30,0.275,0.328,0.755,4.43,1.00,1.24,-0.074,63,,6일
41,2017-09-06,SS,0,KT,패배, 4:5,1,5.0,3,3,2.15,24,23,7,2,0,0,1,0,0,4,83,1.31,0.276,0.328,0.753,4.46,1.13,0.02,-0.106,44,L,6일
42,2018-03-25,SS,1,한화,패배, 4:1,1,5.0,3,3,3.00,24,21,8,2,0,0,1,0,2,4,92,1.80,0.381,0.458,0.934,5.40,1.19,0.14,-0.090,42,L,7+일
43,2018-03-31,SS,0,삼성,승리, 4:2,1,6.0,2,2,2.00,25,23,7,0,0,0,1,0,0,3,100,1.55,0.341,0.388,0.774,4.09,1.47,1.76,0.059,52,W,6일
44,2018-04-06,SS,0,KIA,패배, 5:11,1,4.2,5,5,5.00,27,21,7,1,0,0,5,0,1,5,110,1.85,0.338,0.421,0.806,5.74,1.51,-2.25,-0.411,30,L,6일
45,2018-04-12,SS,0,롯데,승리, 5:3,1,5.0,3,3,2.15,25,23,8,1,0,0,2,0,0,7,93,1.89,0.341,0.416,0.802,5.66,1.34,0.34,-0.060,44,W,6일
46,2018-04-18,SS,1,NC,패배, 1:0,1,9.0,1,1,1.00,29,28,2,1,0,0,0,0,0,8,92,1.38,0.276,0.341,0.660,4.25,1.04,4.64,0.284,87,L,6일
47,2018-04-24,SS,0,LG,패배, 2:8,1,6.1,3,3,1.80,29,24,7,0,0,0,2,0,2,2,89,1.39,0.279,0.350,0.664,4.25,1.32,2.21,0.193,47,L,6일
48,2018-05-05,SS,0,KT,승리, 10:1,1,6.0,1,1,1.00,21,20,5,0,0,0,1,0,0,8,88,1.33,0.275,0.343,0.649,3.86,0.67,1.76,0.108,65,W,7+일
49,2018-05-13,SS,0,두산,승리, 2:1,1,7.0,1,1,1.00,24,22,3,1,0,0,1,0,1,2,85,1.22,0.258,0.327,0.618,3.49,1.13,3.39,0.331,68,W,7+일
50,2018-05-19,SS,1,삼성,승리, 3:6,1,6.0,3,3,3.00,30,24,8,0,0,1,5,0,1,2,104,1.33,0.267,0.345,0.656,3.60,1.34,0.76,-0.043,41,W,6일
51,2018-05-25,SS,1,롯데,승리, 2:13,1,7.0,2,2,2.00,27,26,5,3,0,1,1,0,0,7,99,1.27,0.259,0.332,0.655,3.48,0.62,1.39,0.100,65,W,6일
52,2018-05-31,SS,0,KIA,패배, 0:5,1,6.0,4,4,4.00,28,25,8,2,0,1,2,0,0,3,108,1.31,0.265,0.334,0.676,3.71,0.68,-0.24,-0.156,41,L,6일
53,2018-06-06,SS,1,두산,패배, 7:3,1,3.2,6,6,6.00,21,16,8,1,0,2,3,0,1,1,62,1.40,0.278,0.351,0.728,4.27,0.71,-4.12,-0.336,19,L,6일
