,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
25,2024-04-20,SS,1,삼성,패배, 1:0,0,1.0,0,0,0.00,5,4,2,1,0,0,1,1,0,1,15,1.50,0.286,0.375,0.804,0.00,1.11,0.61,0.052,,,6일
26,2024-04-23,SS,0,KT,패배, 6:9,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,4,1.29,0.250,0.333,0.708,0.00,0.11,0.25,0.003,,,3일
27,2024-04-25,SS,0,KT,패배, 0:9,0,2.0,1,1,1.00,8,7,2,1,0,0,1,0,0,0,39,1.38,0.267,0.353,0.753,2.08,0.12,1.23,-0.002,,,2일
28,2024-04-28,SS,1,두산,패배, 17:8,0,1.1,4,4,2.80,8,7,3,1,0,0,1,0,0,2,36,1.76,0.318,0.400,0.855,7.94,0.65,-1.61,-0.082,,,3일
29,2024-04-30,SS,1,SSG,승리, 2:8,0,1.0,0,0,0.00,4,3,0,0,0,0,0,0,1,1,13,1.50,0.280,0.379,0.779,6.75,0.05,0.61,0.003,,,2일
30,2024-05-01,SS,1,SSG,패배, 8:7,0,1.0,0,0,0.00,5,4,1,0,0,0,1,0,0,2,19,1.57,0.276,0.382,0.761,5.87,0.60,0.61,0.028,,,1일
31,2024-05-04,SS,0,KIA,패배, 2:10,0,1.0,4,4,3.50,8,5,2,1,0,0,3,1,0,0,27,1.96,0.294,0.429,0.841,9.35,0.33,-2.29,-0.042,,,3일
32,2024-05-09,SS,0,롯데,패배, 5:18,0,1.0,7,6,5.45,11,9,5,0,1,0,2,0,0,1,43,2.48,0.349,0.472,0.960,13.97,0.03,-5.36,-0.002,,,5일
33,2024-06-23,SS,0,KIA,패배, 1:4,0,0.1,0,0,0.00,3,3,2,0,0,0,0,0,0,1,12,2.60,0.370,0.482,0.982,13.50,0.13,0.13,0.002,,,7+일
34,2024-06-26,SS,1,두산,패배, 15:8,0,1.0,0,0,0.00,3,3,1,0,0,0,0,0,0,0,8,2.45,0.367,0.475,0.965,12.27,0.01,0.61,0.000,,,3일
35,2024-08-11,SS,1,키움,패배, 7:3,0,1.0,0,0,0.00,5,4,1,1,0,0,1,0,0,2,25,2.42,0.358,0.469,0.960,11.25,0.04,0.61,0.002,,,7+일
36,2024-08-15,SS,1,LG,패배, 17:3,0,2.0,2,2,2.00,11,10,4,0,1,0,0,0,1,1,32,2.36,0.365,0.467,0.975,10.93,0.00,-0.77,0.000,,,4일
