,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
0,2023-06-10,SS,0,한화,패배, 0:7,0,0.1,2,1,2.00,6,2,0,0,0,0,3,0,1,0,33,9.00,0.000,0.667,0.667,27.00,0.03,-3.14,-0.004,,,7+일
1,2023-08-13,SS,0,LG,패배, 8:17,1,2.0,5,5,5.00,12,8,4,0,0,1,3,0,0,0,49,4.29,0.400,0.611,1.311,23.14,1.07,-3.95,-0.401,25,L,7+일
2,2023-09-06,SS,0,NC,패배, 2:8,0,2.0,0,0,0.00,7,4,0,0,0,0,2,0,1,1,31,2.77,0.286,0.560,1.060,12.46,0.09,1.05,0.008,,,7+일
3,2023-09-09,SS,1,한화,패배, 11:2,0,0.0,5,5,5.00,6,2,2,0,0,0,4,0,0,0,30,4.15,0.375,0.645,1.208,22.85,0.16,-5.42,-0.043,,,3일
4,2024-04-09,SS,0,SSG,패배, 5:8,0,0.1,0,0,0.50,2,2,1,1,0,0,0,0,0,0,7,3.00,0.500,0.500,1.500,0.00,0.35,-0.46,-0.029,,,7+일
5,2024-04-10,SS,0,SSG,패배, 4:8,0,0.0,2,2,0.80,2,0,0,0,0,0,2,0,0,0,8,9.00,0.500,0.750,1.750,54.00,0.95,-1.02,-0.069,,,1일
