,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
11,2021-09-21,SS,1,삼성,패배, 11:9,0,1.1,0,0,0.00,4,4,0,0,0,0,0,0,0,2,12,1.95,0.292,0.469,0.802,6.75,0.25,1.09,0.026,,,3일
12,2021-09-22,SS,1,삼성,승리, 8:17,0,0.1,0,0,0.85,3,2,1,0,0,0,1,0,0,0,14,2.14,0.308,0.486,0.832,6.43,3.28,-1.18,-0.152,BLHD,,1일
13,2021-09-24,SS,0,SSG,패배, 6:6,0,0.0,1,1,1.15,3,0,0,0,0,0,2,0,1,0,14,2.35,0.310,0.512,0.857,7.04,2.89,-1.98,-0.249,BLHD,,0일
14,2021-09-24,SS,0,SSG,패배, 4:9,0,0.2,0,0,0.00,3,3,1,0,0,0,0,0,0,0,9,2.09,0.310,0.474,0.819,5.87,0.08,0.30,0.004,,,2일
15,2021-09-30,SS,1,KT,승리, 4:8,0,0.0,0,0,0.15,1,0,0,0,0,0,1,0,0,0,7,2.48,0.310,0.524,0.869,7.04,0.45,-0.72,-0.021,,,6일
16,2021-10-13,SS,1,LG,패배, 4:4,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,8,2.38,0.300,0.512,0.845,6.75,0.66,0.26,0.017,,,7+일
17,2021-10-14,SS,1,LG,패배, 13:3,0,0.0,1,1,1.70,1,1,1,0,0,1,0,0,0,0,4,2.50,0.323,0.523,0.975,7.88,0.11,-1.88,-0.019,,,1일
18,2021-10-23,SS,1,한화,패배, 15:15,0,0.1,3,3,1.45,4,2,1,0,0,0,2,0,0,0,19,2.76,0.333,0.542,0.997,10.80,0.17,-1.21,-0.011,,,7+일
19,2022-04-03,SS,0,키움,패배, 3:4,0,0.2,0,0,0.00,3,2,0,0,0,0,1,0,0,0,8,1.50,0.000,0.333,0.333,0.00,1.20,0.17,0.011,,,7+일
20,2022-04-06,SS,0,NC,패배, 0:5,0,1.2,0,0,0.00,7,7,2,0,0,0,0,0,0,0,23,1.29,0.222,0.300,0.522,0.00,0.08,1.22,0.011,,,3일
21,2022-04-15,SS,1,KT,승리, 7:9,0,0.1,0,0,0.85,2,1,0,0,0,0,1,0,0,0,7,1.50,0.200,0.333,0.533,0.00,1.87,-0.67,-0.014,,HD,7+일
