,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
18,2020-08-29,SS,0,롯데,패배, 7:9,1,2.1,6,6,5.65,17,12,6,2,0,2,4,0,0,1,56,2.00,0.291,0.415,0.928,7.20,0.66,-5.11,-0.299,18,L,5일
19,2020-09-09,SS,0,삼성,승리, 7:0,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,15,1.94,0.283,0.407,0.907,6.97,0.02,0.58,0.001,,,7+일
20,2020-09-12,SS,0,KT,패배, 2:5,1,4.1,3,3,2.65,22,17,5,0,0,0,4,0,1,0,98,1.95,0.285,0.413,0.887,6.88,1.26,-0.38,-0.079,37,L,3일
21,2020-09-18,SS,0,키움,승리, 2:0,1,4.1,0,0,0.00,20,17,4,2,0,0,3,0,0,3,79,1.92,0.279,0.406,0.867,6.13,1.12,1.05,0.077,55,,6일
22,2020-09-25,SS,1,롯데,승리, 5:6,1,2.2,5,5,5.00,18,13,6,0,0,2,3,0,1,3,75,2.01,0.293,0.419,0.916,6.80,0.84,-3.77,-0.311,26,,7일
23,2020-10-01,SS,1,두산,승리, 4:12,1,4.1,3,3,2.65,19,17,5,0,0,1,1,0,0,2,67,1.95,0.293,0.412,0.907,6.75,1.05,-0.59,-0.119,42,,6일
24,2020-10-07,SS,0,KIA,승리, 5:0,1,6.0,0,0,0.00,23,20,3,0,0,0,2,0,1,4,84,1.82,0.279,0.398,0.859,5.98,0.88,3.50,0.253,68,W,6일
25,2020-10-13,SS,0,두산,패배, 0:5,1,3.1,5,5,4.50,19,17,8,2,0,0,1,0,0,0,81,1.88,0.294,0.405,0.876,6.43,0.79,-2.73,-0.239,23,L,6일
26,2020-10-18,SS,1,삼성,패배, 5:4,1,5.2,4,4,2.45,24,21,4,1,0,0,3,0,0,3,100,1.82,0.285,0.396,0.846,6.42,1.19,0.61,0.098,45,L,5일
27,2020-10-28,SS,0,LG,승리, 7:6,1,3.0,5,5,5.00,16,14,6,0,0,0,1,0,0,3,59,1.84,0.293,0.398,0.847,6.82,1.04,-3.25,-0.270,29,,7+일
28,2021-04-07,SS,0,SSG,승리, 17:0,1,2.2,0,0,0.00,13,10,2,1,0,0,2,0,1,2,66,1.50,0.200,0.385,0.685,0.00,0.85,1.20,0.092,54,,7+일
29,2021-04-13,SS,0,삼성,패배, 3:4,0,5.0,0,0,0.35,19,16,1,0,0,0,2,0,1,4,68,0.91,0.115,0.281,0.435,0.00,0.52,3.70,0.127,,,6일
30,2021-04-18,SS,0,NC,승리, 11:3,0,1.0,1,1,1.00,4,4,1,0,0,1,0,0,0,0,15,0.92,0.133,0.278,0.545,1.04,0.09,-0.45,0.004,,,5일
31,2021-04-24,SS,1,LG,승리, 5:19,1,2.2,5,5,5.00,20,15,7,1,0,0,5,0,0,2,77,1.76,0.244,0.393,0.749,4.76,1.12,-4.16,-0.386,21,,6일
32,2021-04-30,SS,0,롯데,승리, 11:7,1,1.1,5,5,3.45,10,8,4,1,0,0,2,0,0,0,41,2.05,0.283,0.424,0.820,7.82,1.22,-2.65,-0.183,24,,6일
33,2021-07-09,SS,0,SSG,승리, 9:3,0,1.1,0,0,0.00,5,4,1,0,0,0,1,0,0,0,16,2.00,0.281,0.423,0.809,7.07,0.14,0.63,0.010,,,7+일
34,2021-08-10,SS,0,KIA,패배, 1:4,0,1.0,0,0,0.00,5,4,1,0,0,0,1,0,0,0,23,2.00,0.279,0.421,0.798,6.60,0.18,0.55,0.006,,,7+일
35,2021-08-13,SS,1,NC,패배, 5:1,0,1.1,1,1,1.00,6,4,2,1,0,0,0,0,1,0,17,1.96,0.292,0.432,0.832,6.61,0.74,-0.48,-0.041,,,3일
36,2021-08-18,SS,1,삼성,패배, 6:2,0,2.0,0,0,0.00,7,5,0,0,0,0,2,0,0,1,40,1.85,0.271,0.420,0.791,5.89,0.30,1.11,0.038,,,5일
