,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
171,2021-06-06,SS,1,한화,패배, 13:10,0,0.1,3,3,1.45,4,1,0,0,0,0,3,0,0,0,19,1.76,0.263,0.366,0.879,6.52,0.07,-1.21,-0.009,,,2일
172,2021-09-01,SS,0,SSG,패배, 4:9,0,0.2,0,0,0.00,3,2,0,0,0,0,1,0,0,1,13,1.75,0.256,0.365,0.865,6.30,1.80,0.19,0.031,,HD,7+일
173,2021-09-02,SS,0,LG,패배, 0:5,0,1.0,0,0,0.00,4,3,0,0,0,0,1,0,0,0,16,1.71,0.247,0.360,0.842,6.00,0.02,0.55,0.001,,,1일
174,2021-09-09,SS,1,두산,패배, 6:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,14,1.64,0.239,0.350,0.816,5.73,0.20,0.55,0.015,,,7일
175,2021-09-12,SS,0,KIA,승리, 8:2,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,1,13,1.61,0.239,0.346,0.813,5.48,0.14,0.55,0.007,,,3일
176,2021-09-15,SS,1,키움,승리, 2:13,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,10,1.54,0.232,0.336,0.789,5.25,0.12,0.55,0.009,,,3일
177,2021-09-18,SS,1,KT,패배, 8:1,0,0.1,1,0,0.50,3,2,0,0,0,0,1,0,0,0,12,1.56,0.227,0.336,0.779,5.18,0.29,-0.49,-0.008,,,3일
178,2021-09-21,SS,0,두산,패배, 2:12,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,0,19,1.54,0.228,0.333,0.769,4.97,0.01,0.55,0.001,,,3일
179,2021-09-23,SS,0,키움,패배, 1:4,0,2.0,0,0,0.00,7,7,0,0,0,0,0,0,0,2,22,1.43,0.213,0.315,0.722,4.61,0.45,1.11,0.066,,,2일
180,2021-10-01,SS,1,SSG,패배, 3:3,0,0.1,0,0,0.00,2,1,0,0,0,0,1,0,0,0,11,1.45,0.211,0.317,0.721,4.55,4.41,0.46,0.090,,,7+일
181,2021-10-05,SS,0,KT,패배, 4:4,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,0,9,1.41,0.207,0.313,0.709,4.45,1.05,1.04,0.050,,,4일
182,2021-10-08,SS,1,삼성,승리, 0:6,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,8,1.36,0.202,0.305,0.691,4.30,0.03,0.55,0.003,,,3일
183,2021-10-12,SS,0,키움,패배, 2:13,0,1.0,0,0,0.00,5,4,1,0,0,0,1,0,0,1,24,1.38,0.203,0.309,0.690,4.15,0.26,0.55,0.013,,,4일
184,2021-10-30,SS,1,삼성,패배, 11:5,0,0.2,3,3,1.80,5,3,1,0,0,1,2,0,0,1,24,1.45,0.207,0.319,0.724,4.94,0.63,-0.91,-0.115,,,7+일
185,2022-04-02,SS,0,키움,승리, 7:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,13,0.00,0.000,0.000,0.000,0.00,2.05,0.92,0.151,,HD,7+일
186,2022-04-06,SS,0,NC,패배, 0:5,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,7,0.00,0.000,0.000,0.000,0.00,0.02,0.51,0.001,,,4일
187,2022-04-10,SS,1,두산,패배, 4:3,0,1.0,1,1,0.30,5,5,2,1,0,0,0,0,0,1,15,0.67,0.182,0.182,0.455,3.00,2.84,0.10,0.056,,L,4일
188,2022-04-12,SS,0,KIA,패배, 5:6,0,0.1,1,1,1.70,3,3,2,1,0,0,0,0,0,1,9,1.20,0.286,0.286,0.715,5.40,2.66,-1.80,-0.607,BLSV,L,2일
189,2022-04-16,SS,1,KT,패배, 8:0,0,1.0,3,3,3.00,7,7,4,0,0,2,0,0,0,1,26,1.85,0.381,0.381,1.143,10.38,0.01,-2.49,-0.006,,,4일
190,2022-04-19,SS,1,한화,패배, 6:2,0,0.2,1,1,0.65,5,3,1,0,0,0,2,0,0,0,25,2.20,0.375,0.423,1.131,10.80,0.62,-0.43,-0.013,,,3일
191,2022-04-26,SS,1,SSG,패배, 8:1,0,1.1,0,0,0.00,5,5,1,1,0,0,0,0,0,3,18,1.89,0.345,0.387,1.042,8.53,0.10,1.12,0.009,,,7일
192,2022-05-04,SS,0,KT,승리, 5:0,0,1.0,0,0,0.00,5,5,2,0,0,0,0,0,0,0,23,1.91,0.353,0.389,1.007,7.36,0.53,0.51,0.014,,,7+일
193,2022-05-05,SS,0,KT,패배, 2:8,0,1.0,0,0,0.00,4,3,0,0,0,0,1,0,0,0,22,1.80,0.324,0.375,0.943,6.48,0.01,0.51,0.001,,,1일
194,2022-05-12,SS,1,NC,패배, 4:2,0,1.0,0,0,0.00,3,3,1,0,0,0,0,0,0,2,14,1.71,0.325,0.372,0.922,5.79,0.28,0.51,0.017,,,7일
195,2022-05-13,SS,0,한화,승리, 8:1,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,14,1.65,0.318,0.362,0.885,5.23,0.06,0.51,0.003,,,1일
196,2022-05-15,SS,0,한화,패배, 4:8,0,1.1,0,0,0.00,4,4,0,0,0,0,0,0,0,2,13,1.46,0.292,0.333,0.812,4.63,0.05,1.45,0.005,,,2일
197,2022-05-18,SS,1,KIA,패배, 15:7,0,1.0,5,5,5.00,9,6,4,2,0,0,1,0,1,0,24,1.74,0.333,0.390,0.927,7.82,0.11,-4.49,-0.032,,,3일
198,2022-05-29,SS,1,키움,패배, 4:0,0,1.0,0,0,0.00,5,4,1,0,0,0,1,0,0,0,17,1.76,0.328,0.391,0.908,7.24,0.27,0.51,0.015,,,7+일
199,2022-06-01,SS,1,LG,패배, 14:5,0,1.2,2,1,3.55,11,8,3,0,0,0,2,0,0,0,42,1.89,0.333,0.400,0.900,7.04,0.40,-2.75,-0.103,,,3일
200,2022-06-08,SS,1,삼성,패배, 4:2,0,2.0,0,0,0.00,9,7,2,0,0,0,1,1,0,1,25,1.85,0.329,0.398,0.877,6.23,0.21,1.02,0.023,,,7일
201,2022-06-10,SS,1,KT,패배, 9:4,0,1.0,0,0,0.00,4,2,0,0,0,0,1,0,0,0,13,1.80,0.320,0.395,0.862,5.89,0.09,0.51,0.004,,,2일
202,2022-06-15,SS,0,한화,승리, 11:5,0,2.0,0,0,0.00,6,6,0,0,0,0,0,0,0,3,21,1.62,0.296,0.370,0.802,5.31,0.03,1.02,0.005,,,5일
203,2022-06-18,SS,1,SSG,패배, 10:5,0,1.0,0,0,1.55,4,3,1,1,0,0,0,0,0,1,15,1.59,0.298,0.365,0.805,5.06,0.03,-0.42,-0.004,,,3일
204,2022-06-25,SS,1,키움,패배, 13:5,0,2.0,3,3,3.00,12,12,6,2,0,0,0,0,0,1,37,1.71,0.323,0.380,0.849,5.79,0.12,-2.98,-0.035,,,7일
205,2022-07-02,SS,0,LG,승리, 8:1,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,0,8,1.68,0.320,0.375,0.835,5.55,0.02,0.51,0.001,,,7일
206,2022-07-06,SS,0,SSG,승리, 12:5,0,1.2,1,1,1.00,7,6,1,0,0,1,1,0,0,2,19,1.65,0.311,0.370,0.842,5.54,0.04,-0.07,0.002,,,4일
207,2022-07-07,SS,0,SSG,패배, 1:8,0,1.0,1,1,1.00,5,5,2,1,0,1,0,0,0,0,12,1.67,0.315,0.371,0.876,5.67,0.01,-0.49,-0.001,,,1일
208,2022-07-10,SS,0,KT,승리, 9:1,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,18,1.64,0.313,0.367,0.863,5.46,0.01,0.51,0.001,,,3일
209,2022-07-23,SS,1,KIA,패배, 9:3,0,1.2,0,0,0.00,7,7,2,0,0,0,0,0,0,1,29,1.62,0.311,0.363,0.847,5.16,0.20,2.25,0.025,,,7+일
210,2022-07-24,SS,1,KIA,패배, 23:0,0,0.1,5,5,5.70,6,5,4,0,0,1,1,0,0,0,20,1.77,0.331,0.383,0.903,6.60,0.02,-5.34,0.000,,,1일
211,2022-08-06,SS,1,NC,패배, 10:1,0,0.2,1,1,1.00,3,3,1,0,0,1,0,0,0,1,14,1.76,0.331,0.382,0.920,6.75,0.01,-0.74,-0.002,,,7+일
212,2022-08-07,SS,1,NC,패배, 14:0,0,0.0,3,3,4.20,3,2,2,0,0,1,1,0,0,0,13,1.86,0.341,0.395,0.963,7.63,0.04,-4.30,-0.006,,,1일
213,2022-08-13,SS,0,KIA,패배, 0:9,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,14,1.83,0.338,0.391,0.950,7.39,0.00,0.51,0.000,,,6일
214,2022-08-20,SS,1,한화,패배, 5:3,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,14,1.78,0.331,0.383,0.930,7.16,0.10,0.51,0.008,,,7일
215,2022-08-21,SS,1,한화,승리, 1:8,0,1.0,0,0,0.00,3,2,0,0,0,0,1,0,0,0,10,1.75,0.326,0.382,0.921,6.95,0.02,0.51,0.001,,,1일
216,2022-08-26,SS,1,삼성,승리, 3:8,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,9,1.70,0.319,0.375,0.903,6.75,0.08,0.51,0.006,,,5일
217,2022-08-27,SS,0,SSG,패배, 0:10,0,0.1,0,0,1.05,2,2,1,1,0,0,0,0,0,0,7,1.71,0.322,0.377,0.911,6.69,0.00,-1.50,0.000,,,1일
218,2022-09-02,SS,0,두산,승리, 16:4,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,1,9,1.69,0.320,0.373,0.906,6.50,0.01,-0.49,0.000,,,6일
219,2022-09-07,SS,1,KIA,패배, 12:6,0,1.0,0,0,0.00,3,3,1,0,0,0,0,0,0,0,12,1.68,0.320,0.373,0.902,6.32,0.01,0.51,0.001,,,5일
220,2022-09-11,SS,1,NC,패배, 11:6,0,1.2,0,0,0.35,5,4,0,0,0,0,0,0,0,0,17,1.60,0.312,0.362,0.878,6.05,0.08,0.98,0.000,,,4일
221,2022-09-13,SS,1,SSG,승리, 8:9,0,0.1,0,0,0.00,2,2,1,0,0,0,0,0,0,0,7,1.62,0.314,0.364,0.880,6.00,0.09,0.20,0.002,,W,2일
222,2022-09-16,SS,1,키움,패배, 12:10,0,1.1,0,0,0.00,5,5,1,0,0,0,0,0,0,1,21,1.59,0.311,0.359,0.865,5.80,0.02,1.45,0.002,,,3일
223,2023-04-01,SS,0,두산,패배, 10:12,0,0.0,3,3,3.00,3,3,3,0,0,1,0,0,0,0,7,-,1.000,1.000,3.000,-,4.45,0.52,-0.800,BLSV,L,7+일
224,2023-10-03,SS,1,삼성,승리, 4:10,0,2.0,3,3,3.00,9,9,3,0,0,2,0,0,0,2,29,3.00,0.500,0.500,1.750,27.00,0.08,-1.95,0.001,,,7+일
