,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
0,0,0,2022,롯데,19,2B,0.04,-0.04,4,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.5,0.0,0.5,0.161,133.2,0.0
