,Unnamed: 0.1,Unnamed: 0,Year,Team,Age,Pos.,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
0,0,0,2019,두산,24,LF,-0.2,0.02,32,27,26,26,4,5,1,0,0,6,2,0,0,0,0,0,7,0,1,0,0.192,0.192,0.231,0.423,-0.004,-3.6,-0.17
1,1,1,2020,SSG,25,LF,-0.26,-0.07,56,110,109,105,17,30,3,1,0,35,9,1,4,3,0,0,16,2,1,1,0.286,0.303,0.333,0.636,0.081,58.2,-0.33
